"ID#","Estuary/ 
Location","general characteristics","Reference","state/ 
Region","Station 
Name","Latitude 
DD","Longitude 
DD","Date","Month","Year","Time","Water Depth 
(m)","BW 
Sal","BW 
Temp (°C)","BW 
pH","BW 
NH4 
(uM)","BW 
PO4 
(uM)","BW 
NO2 
(uM)","BW 
NO3 
(uM)","BW 
NO23 
(uM)","BW 
DSi 
(uM)","BW 
DO 
(uM)","BW 
DO 
(mg/L)","O2 Flux or SOC 
(umol/m2/hr)","DO Flux  
(g O2/m2/d)","NH4 Flux 
(umol/m2/hr)","PO4 Flux 
(umol/m2/hr)","NO2 Flux 
(umol/m2/hr)","NO23 Flux 
(umol/m2/hr)","DSi Flux 
(umol/m2/hr)","RES 
(gO2/m3/day)","POC 
(%DW)","PON 
(%DW)","PP 
(%DW)","Total 
CHLa 
(mg/m2)","Active 
CHLa 
(mg/m2)"
1603,"Potomac","major coastal plain tributary; very eutrophic","Boynton","Maryland","MDPT",38.3561666666667,-77.1915,1988-11-05,"November",1988,"0.63541666666666663",9.8,"9.5",11,"NaN","7",1.33,"0.88","NaN","31.2","NaN",321.875,10.3,"-920.1388888888888","-0.70666666666666667","141.5","-6.3866666666666667","2.8733333333333335","-1.9166666666666667","NaN","NaN","2.42","0.27","0.11","93.9","24.3"
1604,"Potomac","major coastal plain tributary; very eutrophic","Boynton","Maryland","RGPT",38.1621666666667,-76.5893333333333,1988-11-05,"November",1988,"0.5",16.2,"18.2",12.1,"NaN","5.1000000000000005",0.11,"1.1200000000000001","NaN","2.2000000000000002","NaN",303.125,9.7,"-937.5","-0.72","35.133333333333333","1.2766666666666666","-4.463333333333332","19.95","NaN","NaN","2.72","0.35000000000000003","5.0999999999999997E-2","34.800000000000004","9.8000000000000007"
1605,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Boynton","Virginia","NPCT",37.2955,-76.2148333333333,1988-11-07,"November",1988,"0.70486111111111116",8.5,"24.727785429929408",13.1,"NaN","3.8000000000000003",0.320074176589,"0.27","NaN","1.33","NaN",300,9.6,"-738.42715827338134","-0.56711205755395688","8.2936402877697848","3.2566666666666664","0","20.031338129496405","NaN","NaN","0.59399999999999997","6.3E-2","1.6E-2","90.9","27"
1606,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Boynton","Virginia","RPST",37.59,-76.161,1988-11-07,"November",1988,"0.55902777777777779",13,"24.371950574232724",13.4,"NaN","4.8",0.311092102041,"0.21","NaN","1.23","NaN",271.875,8.7,"-596.81025179856113","-0.45835027338129491","22.717035971223019","1.77","-2.052460431654676","17.449525179856114","NaN","NaN","1.22","0.13","6.0999999999999999E-2","33.1","7.5"
1607,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Boynton","Virginia","CPCH",37.2833333333333,-76.0916666666667,1988-11-08,"November",1988,"0.44791666666666669",23.8,"27.593860159226157",13.4,"NaN","2.6",0.321987324387,"0.27","NaN","1.1500000000000001","NaN",321.875,10.3,"-942.76843525179868","-0.72404615827338137","50.77539568345324","2.42","6.0523381294964027","8.6617625899280579","NaN","NaN","0.72599999999999998","8.2000000000000003E-2","5.3999999999999999E-2","157","52.800000000000004"
1608,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Boynton","Maryland/Virginia","SMPT",37.9117,-76.1685,1988-11-08,"November",1988,"0.625",27.5,"23.661967700929299",13.4,"NaN","4.0999999999999996",0.383099677238,"0.52","NaN","1.61","NaN",268.75,8.6,"-1256.3961330935251","-0.96491223021582728","56.285381294964033","1.7066666666666668","14.2805035971223","9.5519856115107924","NaN","NaN","2.57","0.32","7.4999999999999997E-2","41.800000000000004","9.3000000000000007"
1609,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Fluxzilla-Mainstem","Virginia","YKST",37.2686666666667,-76.1505,1988-11-08,"November",1988,"0.36180555555555555",11.6,"24.656573969675254",13.2,"NaN","3.3",0.31,"0.43","NaN","1.25","NaN",321.875,10.3,"-547.44334532374091","-0.42043648920863302","26.909755395683451","2.4700000000000002","4.8280575539568344","21.616057553956836","NaN","NaN","0.59299999999999997","5.3999999999999999E-2","5.7000000000000002E-2","158","44.7"
1610,"Choptank","coastal plain tributary","Boynton","Maryland","HNPT",38.6201666666667,-76.1335,1988-11-09,"November",1988,"0.29722222222222222",7.4,"14.9",11.5,"NaN","1",0.09,"0.54","NaN","1.68","NaN",328.125,10.5,"-668.40277777777771","-0.51333333333333331","39.733333333333327","3.1633333333333336","-1.0466666666666666","31.306666666666668","NaN","NaN","2.17","0.3","6.4000000000000001E-2","133","36.800000000000004"
1611,"Choptank","coastal plain tributary","Boynton","Maryland","WDHL",38.6908333333333,-75.9716666666667,1988-11-09,"November",1988,"0.41666666666666669",2.5,"7.3",11.6,"NaN","1.2",0.82,"0.06","NaN","4.16","NaN",300,9.6,"-1236.9791666666667","-0.95000000000000007","NaN","0","0","0","NaN","NaN","8.4499999999999993","0.55000000000000004","0.124","41","11.1"
1612,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1988-12-12,"December",1988,"0.59722222222222221",10.4,"6.3708719439828974",5.6,"NaN","13.9",0.44,"0.99","NaN","62.2","NaN",328,10.496,"-337.9","-0.25950719999999999","0","-1.4","-0.73381294964028776","-21.4","NaN","NaN","4","0.25","8.2000000000000003E-2","30.7","5.5"
1613,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Fluxzilla-Mainstem","Maryland","R-64",38.5586166666667,-76.4263833333333,1988-12-13,"December",1988,"0.47361111111111115",18.2,"19.660626180743733",8.7,"NaN","5.0999999999999996",0.11,"1","NaN","5.15","NaN",300,9.6,"-415.4","-0.31902719999999996","45.4","-3.5","4.4853237410071953","9.5","NaN","NaN","2.4","0.3","5.8000000000000003E-2","97.600000000000009","31.6"
1614,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Fluxzilla-Mainstem","Virginia","YKST",37.2686666666667,-76.1505,1988-12-14,"December",1988,"0.47222222222222227",12.5,"25.155517329897659",7.1,"NaN","4.0999999999999996",0.37,"0.47000000000000003","NaN","2.15","NaN",359,11.488,"-569.5","-0.43737599999999999","16.100000000000001","2.1486330935251798","1.0620719424460432","10.6","NaN","NaN","0.66","0.05","5.1999999999999998E-2","73.2","15.9"
1615,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Fluxzilla-Mainstem","Virginia","YKST",37.2686666666667,-76.1505,1989-02-22,"February",1989,"0.4375",12.5,"27.089880738797572",5.5,"NaN","2.2999999999999998",0.24,"0.13","NaN","0.9","NaN",375,12,"-545.95053956834533","-0.41932799999999998","15.3","4.4000000000000004","0.63430215827338143","2.5","NaN","NaN","0.51500000000000001","0.05","2.5999999999999999E-2","88.3","33.5"
1616,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Fluxzilla-Mainstem","Maryland","R-64",38.5586166666667,-76.4263833333333,1989-02-23,"February",1989,"0.4604166666666667",17,"19.17492531022031",4,"NaN","3.2",0.06,"0.39","NaN","9.1999999999999993","NaN",378,12.096,"-430.7","-0.33077759999999995","8.6999999999999993","0","0","12.4","NaN","NaN","3.2","0.43","4.2000000000000003E-2","160","59.9"
1617,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-02-23,"February",1989,"0.42708333333333331",10,"5.5720366948620992",3.7,"NaN","1.7",0.07,"0.6","NaN","76.099999999999994","NaN",413,13.216,"-241.6","-0.18554879999999999","0.3","0","-1.6310791366906476","9.4","NaN","NaN","2.8","0.27","0.02","39.4","10.9"
1618,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-03-10,"March",1989,"NaN",10,"1.5",10,"NaN","6.3",0.47,"0.59","NaN","0","NaN",0,0,"-364.6","-0.28001280000000006","17.8","-16.5","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1619,"Potomac","major coastal plain tributary; very eutrophic","Boynton","Maryland","MDPT",38.3561666666667,-77.1915,1989-04-04,"April",1989,"0.65625",8.8,"4.4000000000000004",11.3,"NaN","15.6",0.89,"1.35","NaN","101","NaN",290.625,9.3,"-1145.8333333333333","-0.88","191.83333333333334","0","8.8533333333333335","-106.71666666666665","NaN","NaN","3.0300000000000002","0.36","7.0999999999999994E-2","193","67"
1620,"Potomac","major coastal plain tributary; very eutrophic","Boynton","Maryland","RGPT",38.1621666666667,-76.5893333333333,1989-04-04,"April",1989,"0.4826388888888889",16.2,"18.3",7.8,"NaN","3.4",0.11,"0.41000000000000003","NaN","19.400000000000002","NaN",331.25,10.6,"-594.61805555555566","-0.45666666666666672","18.033333333333335","3.52","0","0","NaN","NaN","2.4300000000000002","0.3","2.7E-2","132","41.5"
1621,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","PNPT",38.1331666666667,-76.2521666666667,1989-04-05,"April",1989,"0.3888888888888889",13.4,"18.400000000000002",9.1,"NaN","1.6",0.08,"0.34","NaN","15.700000000000001","NaN",321.875,10.3,"-716.14583333333337","-0.55000000000000004","26.8","0","0","0","NaN","NaN","2.94","0.39","3.2000000000000001E-2","183","60.5"
1622,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Fluxzilla-Mainstem","Maryland","R-64",38.5586166666667,-76.4263833333333,1989-04-05,"April",1989,"0.59375",16,"17.900000000000002",7.4,"NaN","3.8",0.09,"0.48","NaN","22","NaN",291,9.312,"-933.2","-0.71669760000000005","102.4","0.6","4.16","-10.3","NaN","NaN","3.6","0.47","0.05","215","92.7"
1623,"Choptank","coastal plain tributary","Boynton","Maryland","HNPT",38.6201666666667,-76.1335,1989-04-06,"April",1989,"0.3298611111111111",7.4,"14.3",12.1,"NaN","0.1",0.1,"0.51","NaN","27.400000000000002","NaN",337.5,10.8,"-681.42361111111109","-0.52333333333333332","41.333333333333336","0.36333333333333334","-0.54333333333333333","10.913333333333332","NaN","NaN","2.0499999999999998","0.28000000000000003","3.5000000000000003E-2","189","65.7"
1624,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","R-78",38.9635,-76.3936666666667,1989-04-06,"April",1989,"0.64583333333333337",15.6,"17.5",6.5,"NaN","7.8",0.23,"0.65","NaN","24.7","NaN",281.25,9,"-507.8125","-0.39","1.2666666666666664","1","0.42","10.23","NaN","NaN","5.16","0.28000000000000003","3.2000000000000001E-2","131","45"
1625,"Choptank","coastal plain tributary","Boynton","Maryland","WDHL",38.6908333333333,-75.9716666666667,1989-04-06,"April",1989,"0.4201388888888889",2,"1.9000000000000001",13.8,"NaN","11.9",1.31,"1.45","NaN","121","NaN",281.25,9,"-1072.0486111111111","-0.82333333333333325","12.8","2.3266666666666667","-5.1833333333333336","-129.63666666666668","NaN","NaN","4.92","0.4","5.2999999999999999E-2","106","22.5"
1626,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-04-07,"April",1989,"0.3888888888888889",10,"1.9000000000000001",9.6,"NaN","7",0.31,"0.64","NaN","66.8","NaN",341,10.912,"-664.1","-0.51002880000000006","101.1","2.5","1.31","-37.4","NaN","NaN","6","0.32","0.05","308","135"
1627,"Chesapeake Bay-South","Weakly stratified polyhaline estuary","Boynton","Virginia","YKST",37.2686666666667,-76.1505,1989-04-08,"April",1989,"0.71180555555555547",12.5,"22.39",9.7,"NaN","0.1",0.07,"0.27","NaN","6.19","NaN",359,11.5,"-436.4","-0.33516258992805753","18.8","0.8","0","9.5","NaN","NaN","0.6","0.05","2.8000000000000001E-2","69.8","20.8"
1628,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","BUVA",38.5185,-76.6636666666667,1989-04-10,"April",1989,"0.44791666666666669",4,"8.7000000000000011",11.7,"NaN","13.9",0.92,"0.96","NaN","39.1","NaN",300,9.6,"-1349.8263888888889","-1.0366666666666666","95.2","2.8966666666666665","-3.4433333333333334","-37.466666666666661","NaN","NaN","2.9","0.35000000000000003","0.08","134","32.5"
1629,"Patuxent","mesohaline coastal plain tributary","Fluxzilla-PAX","Maryland","STLC",38.3802833333333,-76.5011166666667,1989-04-10,"April",1989,"0.34375",7,"14.6",10.7,"NaN","0.1",0.08,"0.55000000000000004","NaN","15.7","NaN",375,12,"-1206.5999999999999","-0.92666879999999996","35.4","0","-2.9466666666666668","14.4","NaN","NaN","2.9","0.37","4.5999999999999999E-2","217","54.1"
1630,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-04-18,"April",1989,"0.52083333333333337",9,"2.4",10.7,"NaN","7.1",1.2,"0.88","NaN","69.5","NaN",306,9.792,"-625","-0.48","0","-7.1","0.54","-34.6","NaN","NaN","4.9000000000000004","0.28999999999999998","8.5999999999999993E-2","NaN","NaN"
1631,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-05-18,"May",1989,"0.4909722222222222",10,"0.1",12.6,"NaN","1.7",0.54,"0.75","NaN","56.5","NaN",318,10.176,"-520.79999999999995","-0.39997439999999995","7.9","0.9","-0.5","-29.9","NaN","NaN","2.7","0.18","8.1000000000000003E-2","NaN","NaN"
1632,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-06-07,"June",1989,"0.49305555555555558",9.2,"1.7",22.6,"NaN","9.5",0.64,"0.8","NaN","88","NaN",201,6.432,"-768.2","-0.5899776000000001","-34","-1","-1.98","-105.9","NaN","NaN","5.3","0.24","7.3999999999999996E-2","NaN","NaN"
1633,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Fluxzilla-Mainstem","Maryland","R-64",38.5586166666667,-76.4263833333333,1989-06-12,"June",1989,"0.3666666666666667",17,"15.1",20.6,"NaN","13",0.4,"0.96","NaN","18.899999999999999","NaN",8,0.256,"-759.5","-0.58329600000000004","196.3","3","2.2033333333333336","-100.3","NaN","NaN","3.9","0.52","8.5000000000000006E-2","153","54.1"
1634,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-06-12,"June",1989,"0.58819444444444446",10.4,"1.5",22.8,"NaN","13.4",0.75,"0.96","NaN","70.7","NaN",194,6.208,"-681.4","-0.52331519999999998","53.4","0.5","0","-17.2","NaN","NaN","4.5999999999999996","0.27","8.5999999999999993E-2","74.8","29.2"
1635,"Choptank","coastal plain tributary","Boynton","Maryland","HNPT",38.6201666666667,-76.1335,1989-06-13,"June",1989,"0.51458333333333328",8.5,"8.8000000000000007",24,"NaN","4.5",0.11,"0.77","NaN","22.5","NaN",243.75,7.8,"-1258.6805555555554","-0.96666666666666667","172.66666666666666","8.7233333333333327","4.7266666666666666","0.70499999999999996","NaN","NaN","2.15","0.3","8.3000000000000004E-2","121","27.7"
1636,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","R-78",38.9635,-76.3936666666667,1989-06-13,"June",1989,"0.36527777777777781",16,"12.700000000000001",17.1,"NaN","16.899999999999999",0.14,"0.85","NaN","23.400000000000002","NaN",34.375,1.1,"-355.90277777777777","-0.27333333333333332","122.66666666666667","3.68","13.806666666666667","-68.426666666666662","NaN","NaN","4.12","0.25","6.6000000000000003E-2","80.100000000000009","25.1"
1637,"Choptank","coastal plain tributary","Boynton","Maryland","WDHL",38.6908333333333,-75.9716666666667,1989-06-13,"June",1989,"0.65902777777777777",4,"1.6",24.7,"NaN","2.5",2.2,"2.63","NaN","95","NaN",203.125,6.5,"-889.75694444444434","-0.68333333333333324","25.7","8.7799999999999994","-24.113333333333333","-94.006666666666661","NaN","NaN","2.2200000000000002","0.21","8.4000000000000005E-2","77.600000000000009","15.700000000000001"
1638,"Potomac","major coastal plain tributary; very eutrophic","Boynton","Maryland","MDPT",38.3561666666667,-77.1915,1989-06-14,"June",1989,"0.55902777777777779",10.5,"2",24.4,"NaN","5.8",1.67,"1.96","NaN","79.5","NaN",181.25,5.8,"-724.8263888888888","-0.55666666666666664","52.666666666666664","-0.85","-4.4866666666666672","-17.035","NaN","NaN","2.67","0.3","0.13100000000000001","77.600000000000009","15.1"
1639,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","PNPT",38.1331666666667,-76.2521666666667,1989-06-14,"June",1989,"0.32430555555555557",14,"15.5",19.9,"NaN","9.6",0.32,"0.78","NaN","17","NaN",96.875,3.1,"-759.5486111111112","-0.58333333333333337","53.85","2.23","2.44","-31.536666666666665","NaN","NaN","2.2200000000000002","0.3","4.9000000000000002E-2","160","42.5"
1640,"Potomac","major coastal plain tributary; very eutrophic","Boynton","Maryland","RGPT",38.1621666666667,-76.5893333333333,1989-06-15,"June",1989,"0.3659722222222222",16.6,"13.1",19.5,"NaN","18",0.36,"0.85","NaN","17.3","NaN",51.875,1.66,"-238.7152777777778","-0.18333333333333335","90.266666666666652","4.6900000000000004","4.6933333333333325","-80.276666666666671","NaN","NaN","3.64","0.42","6.4000000000000001E-2","114","23.8"
1641,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","BUVA",38.5185,-76.6636666666667,1989-06-16,"June",1989,"0.50416666666666665",6.5,"4.8",25.9,"NaN","10.4",1.62,"1.1200000000000001","NaN","21.900000000000002","NaN",165.625,5.3,"-2178.8194444444439","-1.6733333333333331","219.6","14.67","-6.413333333333334","-129.24","NaN","NaN","2.48","0.3","0.16900000000000001","82.5","13.5"
1642,"Patuxent","mesohaline coastal plain tributary","Fluxzilla-PAX","Maryland","STLC",38.3802833333333,-76.5011166666667,1989-06-16,"June",1989,"0.34861111111111115",7,"8.9",25.4,"NaN","3.5",0.29,"0.46","NaN","5.9","NaN",203,6.496,"-4045.1","-3.1066368","222.8","3.8","11.663333333333334","103.6","NaN","NaN","3.4","0.45","9.5000000000000001E-2","113","25.1"
1643,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Fluxzilla-Mainstem","Maryland","SLPD",39.3478333333333,-76.1811666666667,1989-07-07,"July",1989,"0.4826388888888889",10,"0.1",24.9,"NaN","5.0999999999999996",1,"1.07","NaN","88","NaN",211,6.752,"-768.2","-0.5899776000000001","-11.2","-0.4","-2.6","-117.1","NaN","NaN","3","0.21","5.8999999999999997E-2","NaN","NaN"
1644,"Choptank","coastal plain tributary","Boynton","Maryland","HNPT",38.6201666666667,-76.1335,1989-07-12,"July",1989,"0.7993055555555556",7,"7.7",28,"NaN","6.4",0.32,"0.25","NaN","5.7","NaN",168.4375,5.39,"-928.81944444444446","-0.71333333333333337","132.06666666666666","21.45","10.290000000000001","16.27333333333333","NaN","NaN","2.3199999999999998","0.33","8.7999999999999995E-2","49.4","16.3"
1645,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Fluxzilla-Mainstem","Maryland","R-64",38.5586166666667,-76.4263833333333,1989-07-12,"July",1989,"0.67152777777777783",16.2,"18",23.8,"NaN","21.1",1.28,"0.01","NaN","0.17","NaN",1,0.032,"-451.4","-0.34667519999999996","392.9","65.599999999999994","0.75","-1","NaN","NaN","4.5999999999999996","0.66","7.3999999999999996E-2","121.2","51.5"
1646,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","BRIS",38.3933333333333,-76.5511166666667,1989-07-13,"July",1989,"0.67847222222222225",14.6,"9.5",26.2,"NaN","25",1.02,"1.02","NaN","2.83","NaN",1.875,0.06,"-251.73611111111111","-0.19333333333333333","252.96666666666667","23.353333333333335","-12.516666666666666","-36.396666666666668","NaN","NaN","3.7","0.43","0.1","69.7","18.7"
1647,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","PNPT",38.1331666666667,-76.2521666666667,1989-07-13,"July",1989,"0.37708333333333338",13.5,"19.100000000000001",24.5,"NaN","17.600000000000001",1.33,"0.46","NaN","1.27","NaN",9.375,0.3,"-147.56944444444443","-0.11333333333333333","160","18.12","-5.01","-8.2799999999999994","NaN","NaN","3.5","0.49","5.6000000000000001E-2","72.100000000000009","25.1"
1648,"Potomac","major coastal plain tributary; very eutrophic","Boynton","Maryland","RGPT",38.1621666666667,-76.5893333333333,1989-07-13,"July",1989,"0.4993055555555555",16,"13.9",24.6,"NaN","33.299999999999997",2.45,"0.02","NaN","0.15","NaN",1.25,0.04,"-164.93055555555557","-0.12666666666666668","479.9666666666667","77.456666666666663","-0.37333333333333335","0","NaN","NaN","3.64","0.5","6.9000000000000006E-2","56.5","21.7"
